"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
280.022,-17.425,49.4062,183.016,403.166,252.663,-64.2281,896.856,1230.43,1745.48,1320.42,1683.74,984.991,352.75,295.169,-330.962,108.315,748.971,-200.756,917.669,-466.979,-533.068,-32.84,1095.6,430.2,335.16,490.04,-89.32,294,-74.6,-89.08,797.36,664.08,998.52,1098.12,1415.24,1139.04,974.12,802.112,227.412,1144.76,520.1,575.75,-144.462,49.7875,17.325,47.25,580.3
263.712,316.359,656.413,70.0719,15.8313,-290.647,-170.213,746.778,2407.2,2813.66,2300.9,2043.83,1196.32,983.928,-34.7562,-119.001,72.8325,291.019,513.77,-256.885,581.622,321.625,280.96,1416.08,439.56,497.2,-143.28,266.28,386.76,-186.6,540.24,624.88,888.6,713.48,741.72,716,1069.04,779.6,1349.42,-414.4,1198.31,303.975,801.237,926.275,1197.35,-208.25,554.225,-369.25
207.188,511.859,618.216,-204.903,99.8219,-180.094,720.481,632.878,1414.51,1814.48,1361.01,375.913,636.597,-169.522,1111.16,815.994,-404.314,-1.4525,-342.167,255.847,61.6275,629.97,25.88,1233.08,417.6,265.8,411.68,51.68,374.32,-88.68,537.2,813.96,797.44,1029.32,1084.52,1306.36,1153.52,664.76,722.312,-234.15,385.262,375.725,-277.375,277.55,290.15,169.488,855.4,96.5125
-50.8406,338.778,499.959,688.234,-493.266,-34.3188,10.1469,431.481,1042.1,1453.66,969.903,1411.53,644.938,630.222,84.8675,1129.53,35.7938,284.69,-157.181,-452.039,-591.167,695.332,-38.28,431.36,602.8,339.16,3.16,206.68,200.96,154.48,389.44,345.2,394.24,772.52,752.64,1301.16,1127.16,567.12,577.062,-38.5,445.288,333.987,-52.5,-15.925,1453.29,363.65,290.5,-542.763
-107.525,256.434,478.284,321.566,-88.2938,245.969,1007.46,571.413,1646.18,1767.84,1472.47,1320.53,478.231,728.131,191.834,-849.712,-127.509,66.4,-267.052,-29.5687,249.519,-397.57,-108,1228.48,609.04,250.08,351.4,425.44,87.24,-232.36,60.72,513.84,876.28,697.84,716.2,1405.24,1326.64,970.68,1068.11,342.475,49.2625,262.5,715.05,284.288,327.337,148.837,72.975,-481.688
293.356,690.041,337.131,386.431,92.9688,31.7156,523.016,1187.72,2046.27,2575.66,1761.84,1725.34,1249.71,844.103,-89.7438,206.566,-65.7775,616.171,234.786,-132.281,198.37,377.546,-118.2,1191.8,201.72,345.16,220.56,751.16,71.76,-142.16,619.36,835.44,539.4,1032.76,1228.12,1317.64,1611.16,1250,1641.76,537.6,567.175,695.8,323.925,929.513,968.8,582.312,82.5125,-727.125
263.128,415.384,38.7812,129.519,51.7438,-209.844,210.481,259.569,2097.48,1687.99,1500.52,1116.58,1052.94,620.819,-447.266,-2.80125,-35.1712,135.809,-193.909,242.464,666.386,-102.505,361.68,432.72,587.64,450.8,303.8,-68,287,-168.96,484.28,549.12,167.76,665.4,568.08,761.4,638.76,784.68,856.45,974.138,396.812,487.025,462.612,753.9,286.387,131.337,-1165.06,-929.95
86.7531,643.981,97.4844,39.1,-207.931,121.231,476.478,444.869,709.059,1467.79,1130.13,783.753,381.278,23.2156,-229.91,693.776,339.262,528.71,175.649,266.223,-467.29,14.7325,-11.28,618.76,550.64,21.12,-244.16,84.88,361.08,199.72,-7.08,469.8,-53,167.44,470.72,767.88,640.04,96.28,1139.16,-404.337,1009.66,1044.66,-211.662,-188.212,-555.362,-88.375,332.85,-378.962
160.331,1279.99,769.409,132.228,-68.3187,337.45,373.363,1081.15,3096.87,3741.91,3141.02,2687.06,1352.88,1342.31,-115.37,515.534,-209.16,348.081,138.195,226.175,-57.1662,-434.401,197.88,1526.68,863.2,341.24,160.96,407,-3.72,-105.28,249.2,442.6,497.6,845.44,948.04,1306.24,1770.08,817.28,1022.44,353.237,1977.41,1245.74,730.362,315,421.225,-473.025,880.162,315.875
47.8656,712.566,638.297,-70.975,797.831,260.206,214.413,943.394,3155.68,3140.33,2603.87,2303.13,1402.39,1224.58,155.417,643.976,-383.667,422.366,-293.197,-332.83,697.926,-819.729,338.96,1152,970.08,13.2,159.12,164.24,-136.64,-57.52,48.6,322.72,580.68,719.8,400.8,1227.12,1305.36,1270.16,1807.66,284.2,2072.7,531.562,542.325,588.175,-465.762,619.763,555.362,377.038
