"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
499.269,193.216,56.1531,42.075,-51.4781,-97.2188,688.341,1063.72,2685.68,1673.6,1020.05,753.153,381.066,432.969,187.269,50.1112,249,-173.885,538.359,-145.769,931.26,-592.412,64.04,770.6,387.48,-91.32,426.6,569.24,504.8,318.96,591.8,668.4,989.96,1366.6,853.16,1690.2,1251.84,1041.72,16362.6,881.562,8741.25,6018.42,2879.89,1114.31,1332.19,40.5125,857.237,238.438
535.128,197.678,44.5188,264.244,595.691,290.328,-101.309,335.431,529.497,667.303,530.666,368.05,229.606,468.562,-411.369,553.818,209.886,-214.866,-810.184,398.815,215.489,884.987,57.52,469.44,18.52,-53.68,-113.8,-188.44,-41.64,137.56,564.76,747.2,605.72,690.08,724.08,1126.36,617.08,239.72,5515.65,806.662,3601.94,2115.75,1094.71,1709.14,347.812,1286.78,106.4,877.625
126.597,-113.9,42.1281,80.9625,280.925,-211.225,205.913,1123.91,1532.92,1228.2,726.697,469.997,359.869,85.0531,203.765,402.135,167.452,509.827,-67.9562,106.033,28.4275,-397.985,46.68,566.4,270.88,-52.04,100.04,-289.64,137.8,92,97.56,617.68,266,298.52,782.2,900.36,758.72,125.32,11159,978.337,5237.92,3957.8,994.787,817.425,237.562,1076.86,861,-321.125
433.447,-104.922,-172.55,-53.7094,74.8531,-272.053,417.191,1027.22,2256.17,1545.35,1487.93,303.344,510.531,556.484,-122.01,143.486,172.64,565.126,214.036,460.546,464.696,-661.821,2.96,466.56,269.16,115.92,140.92,5.36,158,20.24,245.44,589.88,513.04,779.92,669.84,1329.4,624.08,486.88,16058.5,322.087,8574.12,6022.45,2791.95,1643.69,1682.71,1471.05,535.237,479.85
535.659,51.0531,576.194,-4.25,198.209,210.481,718.197,1396.5,1928.54,1310.97,634.525,426.7,320.238,311.738,-46.7912,-518.75,427.865,-229.702,523.315,1040.92,-970.062,341.649,270.2,691.68,482.52,403.88,475,301.76,568.96,9.44,550.16,589.6,750.8,1062.32,1003.48,1267.68,864.8,758.88,13997.5,-688.537,7057.4,5055.05,2278.5,1301.82,1611.31,456.312,762.912,371.962
291.922,-152.097,542.672,-267.272,-354.025,410.709,390.947,596.328,1949.1,1450.05,1157.43,113.05,243.259,507.291,-683.505,452.454,247.651,-138.61,771.174,991.227,-340.196,-470.402,499.64,261.4,72.6,-71.12,213.4,454.24,-83.92,-294.08,165.56,486.76,397.36,479.68,497.76,927.48,486.64,331.52,13347.2,-215.425,6987.14,5112.62,1572.29,1403.32,1679.3,684.775,1618.84,785.575
683.188,-128.35,-471.644,76.8719,-161.553,-209.206,108.588,912.634,2193.27,917.15,1264.48,1058.94,465.003,201.875,371.425,550.912,697.2,316.645,-449.341,1185.45,-301.497,-664.207,397.4,723.04,195.92,106.2,483.68,-64.08,166.68,81.76,52,522.88,223.16,673.04,561.32,1476.84,647.8,697.92,13140.3,469,6509.74,5462.1,2157.66,984.725,667.625,246.137,119.7,77.7875
192.897,-42.8719,252.184,-333.572,-64.1219,5.04688,175.259,610.088,2019.49,1193.98,1256.62,338.672,307.541,461.231,-65.57,797.941,388.44,489.492,355.759,296.103,790.16,21.165,161.52,1011.48,452.16,-113.56,129.84,248.04,4.36,-79.36,291.24,646,623.12,443.32,961.92,1041.88,1033.56,627.96,11502.5,281.225,5463.67,3714.64,1790.78,1635.72,1097.95,815.062,596.487,187.25
888.516,-36.3906,546.338,-82.8219,328.897,-202.353,904.188,1119.93,1659.84,798.894,1280.1,461.497,-11.05,-30.8125,363.644,-548.422,-193.39,503.602,-385.742,893.91,532.549,323.181,501.44,641.6,374.48,-14.2,247.72,268.6,52.44,-75.2,405.68,463.52,464.72,814.36,652.2,1355.72,898.4,439.72,15706.8,106.137,8153.42,5712.44,2133.95,1776.6,682.325,1281.17,297.938,1163.57
363.906,-213.881,145.616,-16.0969,87.4969,-96.5281,822.959,1211.83,1453.87,1022.34,737.747,316.625,93.8188,325.284,239.455,-121.595,-391.449,-439.07,11.3088,690.352,243.812,782.482,124.64,459.56,275.04,246.56,-2.44,-80.92,54.24,-81.2,117.96,607.28,496.24,1000.32,1009.24,1126.24,742.2,480.04,9212.52,178.062,5041.4,3996.12,871.062,825.212,629.037,1211.53,736.837,360.5
453.263,-66.6719,-894.306,513.719,395.728,292.825,21.8875,497.303,1520.28,1116.16,1131.88,224.453,167.45,517.066,239.662,-713.696,-180.94,631.215,97.2137,713.489,743.369,163.925,41.32,367,99.96,222.6,26.48,98.76,33.96,-184.2,453.88,599.6,398.88,533.44,326.72,651.32,605.48,449.88,14334.8,656.162,7058.27,5795.3,1876.44,1741.95,463.137,669.025,72.8,-134.4
667.994,-59.5531,-265.625,-549.578,84.3094,-278.641,427.444,1191.33,1822.67,1396.76,879.909,440.034,289.319,-58.65,886.544,389.27,629.244,512.421,-726.25,605.174,-678.318,-221.402,343.68,549.64,173.24,535.92,300.28,-48.64,415.32,130.92,361.28,313.88,653.64,1010.64,786.12,929.96,720.16,765.24,13181,-592.638,6263.51,5179.82,2089.24,1555.66,1605.54,1343.82,-361.637,502.512
