"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
326.506,35.6469,148.538,434.722,344.994,-133.716,355.353,115.919,-95.1469,769.781,-37.8781,526.256,305.203,-235.45,-384.601,-88.6025,487.003,-355.551,-905.426,-336.254,130.102,342.997,788.2,318.84,108.52,-202.76,229.12,-180.64,422.04,-10,1574.64,3873.24,2890.72,2700.12,1600.12,1401.44,746.96,333.28,-500.938,688.275,68.8625,167.825,341.775,368.55,-297.413,635.162,-319.375,-497.175
582.888,241.506,-77.35,-221.159,280.925,293.781,633.197,136,334.847,176.428,557.653,52.9656,316.784,610.3,836.847,104.995,476.109,524.871,-342.271,967.573,377.027,642.628,318.08,753.76,210.56,176.64,352.36,277.56,-85.76,152.44,1976.68,3284.64,2832.72,1890.04,1655.64,1229.16,902.44,340.56,-215.162,-92.05,94.15,469.35,-137.462,-365.225,35.0875,-242.55,525,-562.625
376.178,-45.3688,-53.4438,-116.025,621.244,-55.7281,229.872,-33.7344,503.625,162.244,207.931,-2.55,-231.731,332.934,-764.119,1345.02,526.013,472.477,-200.86,1958.49,-739.634,-689.315,42.48,580.4,149.48,35.76,-319.24,125.28,233.76,-241.44,2176.32,5059.72,3759.08,2489.16,1865.76,1926.04,792.36,347.84,-541.188,386.4,424.2,-702.188,76.0375,634.375,375.987,326.288,859.688,653.975
141.047,125.588,381.278,3.93125,-635.481,51.9031,485.403,352.219,387.812,267.272,-54.4,488.856,-157.569,502.934,-24.07,-137.676,166,204.284,387.506,464.281,560.665,-117.445,98.28,353.68,410.48,41.12,449.04,4.04,-202.4,214.2,1224.72,2200.76,2087.04,1413.92,1307.16,1387.36,1120.84,386.6,732.462,-370.562,-163.1,-272.65,-536.812,-87.4125,258.65,-115.412,-327.862,549.5
746.938,-514.197,141.047,-343.347,506.919,-82.1313,110.075,698.7,246.872,404.547,351.156,193.959,290.222,76.0219,-256.781,429.732,-350.571,-443.012,-17.015,-116.2,-294.443,164.755,474.64,968.8,171.32,391.8,205.8,-291.48,125.76,20.8,2362.2,4746.8,3965.8,2760.24,2246.52,2399.48,1248.24,1097.2,28.525,1108.62,807.888,115.412,13.65,44.275,673.487,48.2125,895.737,-295.837
366.403,407.309,-16.8938,10.4656,224.294,-41.0656,-343.453,318.962,122.666,593.247,121.603,366.509,23.6938,271.575,668.876,576.227,-30.3988,-444.361,321.521,-247.651,49.385,69.305,493.8,687.48,119.48,18.48,40.12,431.64,233.76,73.28,2691.24,6681.08,4996.92,3339.68,2241.28,2386.64,1052.36,843.28,-515.55,-916.825,-251.475,206.412,41.2125,677.775,196.525,426.3,143.412,95.025
-72.5156,432.278,260.047,-278.587,334.156,114.644,-212.128,525.194,27.7313,160.119,77.1375,367.572,-165.591,51.2656,-52.3937,304.714,13.7987,1232.76,545.31,-230.014,-803.129,462.725,300.72,182,124,38.12,165.04,87.04,136.88,14,1666.68,3406.8,2774.88,1873.28,1435.88,1515.44,442.32,460.08,3.15,-347.812,-482.562,76.7375,314.038,-282.45,-501.375,15.8375,408.975,667.362
242.25,-353.6,-69.7,-73.3656,-74.4281,-177.809,105.241,362.738,203.788,296.066,436.9,367.572,332.191,219.034,382.008,490.634,523.004,771.277,646.155,291.33,662.34,-519.165,356.88,657.88,-100.2,451.88,223.92,-57.84,110.96,270,2019.36,4173.84,3412.52,2445.88,1840.48,1657.32,767.16,634.56,-555.188,240.012,-434.35,200.637,-193.025,-585.112,85.75,283.062,272.737,-251.65
743.591,-43.1906,177.278,19.6031,328.684,-139.931,402.847,451.191,536.138,56.7375,105.559,603.341,38.5156,28.1031,350.675,319.55,400.475,608.39,129.895,-620.736,1019.03,308.656,402.32,508.92,376.4,-26,-4.24,249.48,-88.68,137.68,1805.48,3701.48,2999.08,1905.6,1728.96,1563.36,591.84,637.12,-757.225,-99.6625,-196.787,800.8,422.188,-137.287,-360.062,772.275,432.075,303.625
-75.4906,-97.5375,45.6875,-105.984,212.925,-11.2625,172.709,832.841,604.35,182.378,-32.3,-71.8781,168.672,770.259,376.82,-621.774,5.29125,599.883,182.6,-455.878,-62.4575,-103.542,173.28,521,117.68,128.48,486.8,445.36,232.92,-220.36,1738.16,3737.68,2874.04,2695.68,1963.84,1768.36,1006.32,651.28,371.612,-637.7,413.438,-490.612,249.988,40.5125,498.925,-142.363,-139.3,135.975
593.778,285.706,152.097,314.447,400.775,61.7844,179.616,454.963,266.9,6.1625,90.6313,-26.9344,233.856,-524.875,-377.443,512.525,137.884,-197.125,98.4587,-692.635,486.38,-256.781,541.4,772.8,-3.84,396.84,343.76,159.44,284.48,-5.44,1665.28,4088.4,3309.48,2025.92,1605.16,1802.32,598.36,892.88,519.05,-0.6125,56.4375,291.2,-143.675,69.2125,483.788,-167.738,-499.712,298.025
724.253,129.041,-116.556,122.241,-18.275,-69.1156,218.291,441.363,104.763,265.306,225.038,138.709,124.631,204.319,806.656,321.314,-379.206,345.28,-583.698,229.391,899.927,-626.235,641.24,967.36,80.36,-64.88,135.76,263.04,142.44,306.88,3464.28,7069,5721.8,4222.52,2554.08,3129.32,1306.96,1006.64,24.5,-599.987,-242.375,450.887,365.05,95.8125,106.05,-46.4625,-610.575,220.675
101.522,243.312,80.9094,327.038,-64.0156,561.266,144.553,380.8,325.125,315.35,234.972,39.95,227.375,43.0312,574.879,40.255,-541.056,818.484,224.93,874.612,-26.4562,180.317,-59.68,920.08,253.88,299.12,454.84,328.68,362.96,169.92,1278,2231.72,2302.08,1605.68,1421.68,1910.72,1066.28,712.16,-643.212,117.25,323.05,85.4875,129.15,-290.5,608.912,-74.2,-44.625,556.675
642.175,96.3688,567.056,-10.9438,-188.7,-46.6438,793.634,359.019,396.578,428.931,313.809,-22.525,93.2875,397.322,-173.47,-206.774,41.8112,109.249,57.8925,498.726,453.18,335.424,310.4,548.96,124.92,436.8,443.2,244.4,-65.28,177.72,2759.28,5803.32,4780.6,3733.12,2551.56,2687.32,993.28,873.56,63.4375,974.837,-82.5125,271.775,-498.225,753.462,116.9,-403.55,522.025,-245.175
