"B1-A","B10-A","B11-A","B12-A","B13-A","B14-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A","V1-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","YG1-A","YG10-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A"
487.475,481.472,594.575,53.0188,474.247,631.497,427.709,440.3,881.503,719.047,638.297,1015.96,1096.77,785.719,565.541,687.344,501.009,-315.607,176.997,-629.14,742.331,-964.253,-60.56,870.44,611.92,164.04,406.32,433.8,579.08,383.12,418.2,514.64,586.88,707.6,837.44,1312.72,812.28,351.72,104.562,384.125,2984.45,7241.06,9748.11,7786.01,6360.02,6138.48,2074.1,2129.66
282.997,7.27813,-450.5,94.2438,323.691,70.2313,159.428,651.153,548.728,678.725,575.078,536.881,540.653,549.684,546.555,1167.4,133.941,704.255,95.1387,933.957,-35.8975,-37.0387,136.32,821.32,536.96,306.64,234.04,93.84,340.28,-2.12,116.92,198.72,493.88,505.28,837.96,948.2,698.24,248.84,944.912,1448.91,1442,3735.72,5752.42,4641.79,3557.66,3424.05,1741.6,826.875
1022.71,483.544,334.953,707.094,-157.622,196.669,116.875,707.944,319.494,745.291,932.556,1371,580.072,819.241,805.722,206.462,462.725,516.986,-389.477,351.92,601.335,587.847,64.68,1029.8,854.12,-77.4,181.68,504.2,253.8,96.68,768.76,606.04,445.88,982,934.72,621.48,891.44,713.6,730.888,1082.9,2566.55,6219.67,8883.7,6503.79,5206.69,5971.44,2440.2,1982.05
248.891,521.05,686.428,574.547,481.738,83.8844,307.966,463.781,75.8094,177.225,944.456,729.034,465.428,812.228,390.204,-657.049,393.939,914.764,338.951,-100.949,361.361,-476.212,446,854.96,388.84,176.16,162.56,170.44,-109.76,-181.2,412.8,228.56,461.36,254.2,399.68,1089.16,774.16,691.24,188.037,1463.35,2124.76,5377.05,7954.19,6182.23,5378.54,4958.36,2859.76,1974.96
204.691,426.328,141.684,298.456,162.988,373.734,678.566,488.909,329.481,386.856,1417.53,1483.78,657.847,651.791,978.466,-13.0725,322.974,659.746,-521.966,414.17,697.926,129.48,-146.88,839.4,649.44,329.44,289.6,541.44,392.96,69.28,508.36,397.96,970.76,480.44,534.72,790.68,650.64,449.44,914.375,1508.76,2778.47,6987.49,9932.12,7791.61,6722.45,6773.64,2736.82,1902.25
498.047,403.538,279.703,-320.716,325.763,-6.48125,202.088,649.666,277.738,655.297,685.259,865.884,460.381,247.138,317.06,180.94,-482.126,921.715,-274.522,311.665,599.467,147.221,91.48,702.68,424.8,252.64,313.08,1.36,496.88,100.4,116,481.76,600.16,816.48,733.32,1030,1365.44,739.6,887.95,167.738,1717.36,3517.94,4919.6,3788.05,4006.89,3349.68,838.6,1124.64
238.319,142.322,361.888,180.944,442.903,195.341,345.366,634.206,137.062,288.416,235.716,652.641,372.725,339.681,-50.63,676.554,564.089,-78.9538,-495.095,742.85,226.694,168.179,124.12,575.64,517.96,326.08,137.56,20.36,411.36,50.36,802.64,698.16,557.16,878.64,413.36,747.16,817.24,500.36,556.5,914.025,1470.09,3644.81,4248.91,4037.25,3380.65,3511.11,1705.29,1238.21
546.975,448.641,309.347,-168.672,531.834,-8.18125,-38.8875,239.859,578.213,157.675,771.959,255.691,708.05,582.356,64.6362,382.422,669.81,-159.775,449.549,147.844,-663.378,-97.11,-4.96,696.48,186.12,13.76,544.52,221.92,-134.44,64.76,222.84,702.56,509.88,611.76,872.08,914.68,743,531,273.35,392.438,930.65,2350.6,4685.8,2992.24,2642.5,3380.39,1211.09,34.65
438.547,432.225,363.109,52.7531,-310.888,291.497,57.6406,1087.26,428.719,699.019,347.65,637.553,143.066,583.737,-519.787,341.96,994.859,970.062,612.747,-71.6912,367.275,340.715,-143.08,791.8,776.2,381.6,285.36,234.6,644.72,201.6,473.36,364.36,612.64,967.44,758.84,1300.88,492.44,429.52,812.875,674.625,1008.7,3506.39,4180.92,4024.39,3781.93,3528.79,1317.84,1194.03
568.65,881.769,-117.513,-45.7406,185.353,308.656,607.484,793.103,433.978,896.059,662.628,1149.47,811.75,753.844,-83.1038,375.886,441.249,-252.32,314.259,-346.11,212.48,54.5725,104.48,1108.2,440.28,291.6,241.68,523.4,-111.6,229.84,478.04,731.24,1094.08,955.64,1061.28,1135.08,1219.64,860.08,942.112,730.712,2225.39,5134.85,7417.02,5588.98,5220.86,6103.56,2552.72,1147.21
